idx,t_rel_s,delta_ms,len,version,payload_prefix
291,8.470196993,10.971299,30,v4,88000000ffffffffffffa8dd9f4dc5b5
292,8.480473635,10.276642,30,v4,88000000ffffffffffffa8dd9f4dc5b5
293,8.490591003,10.117368,30,v4,88000000ffffffffffffa8dd9f4dc5b5
294,8.500742929,10.151926,30,v4,88000000ffffffffffffa8dd9f4dc5b5
295,8.511989111,11.246182,30,v4,88000000ffffffffffffa8dd9f4dc5b5
296,8.522168800,10.179689,30,v4,88000000ffffffffffffa8dd9f4dc5b5
297,8.532204117,10.035317,30,v4,88000000ffffffffffffa8dd9f4dc5b5
298,8.543304907,11.100790,30,v4,88000000ffffffffffffa8dd9f4dc5b5
299,8.553867594,10.562687,30,v4,88000000ffffffffffffa8dd9f4dc5b5
300,8.565711995,11.844401,30,v4,88000000ffffffffffffa8dd9f4dc5b5
301,8.917369604,351.657609,30,v4,88000000ffffffffffffa8dd9f4dc5b5
302,8.927557445,10.187841,30,v4,88000000ffffffffffffa8dd9f4dc5b5
303,8.937676237,10.118792,30,v4,88000000ffffffffffffa8dd9f4dc5b5
304,8.947948660,10.272423,30,v4,88000000ffffffffffffa8dd9f4dc5b5
305,8.958054822,10.106162,30,v4,88000000ffffffffffffa8dd9f4dc5b5
306,8.969542432,11.487610,30,v4,88000000ffffffffffffa8dd9f4dc5b5
307,8.980471524,10.929092,30,v4,88000000ffffffffffffa8dd9f4dc5b5
308,8.990469234,9.997710,30,v4,88000000ffffffffffffa8dd9f4dc5b5
309,9.000699254,10.230020,30,v4,88000000ffffffffffffa8dd9f4dc5b5
310,9.012279888,11.580634,30,v4,88000000ffffffffffffa8dd9f4dc5b5
311,9.022046486,9.766598,30,v4,88000000ffffffffffffa8dd9f4dc5b5
312,9.032420745,10.374259,30,v4,88000000ffffffffffffa8dd9f4dc5b5
313,9.042273084,9.852339,30,v4,88000000ffffffffffffa8dd9f4dc5b5
314,9.052571684,10.298600,30,v4,88000000ffffffffffffa8dd9f4dc5b5
315,9.062853904,10.282220,30,v4,88000000ffffffffffffa8dd9f4dc5b5
316,9.073774448,10.920544,30,v4,88000000ffffffffffffa8dd9f4dc5b5
317,9.083935612,10.161164,30,v4,88000000ffffffffffffa8dd9f4dc5b5
318,9.094209385,10.273773,30,v4,88000000ffffffffffffa8dd9f4dc5b5
319,9.105345590,11.136205,30,v4,88000000ffffffffffffa8dd9f4dc5b5
320,9.115429296,10.083706,30,v4,88000000ffffffffffffa8dd9f4dc5b5
321,9.126664657,11.235361,30,v4,88000000ffffffffffffa8dd9f4dc5b5
322,9.136809429,10.144772,30,v4,88000000ffffffffffffa8dd9f4dc5b5
323,9.147030779,10.221350,30,v4,88000000ffffffffffffa8dd9f4dc5b5
324,9.157264408,10.233629,30,v4,88000000ffffffffffffa8dd9f4dc5b5
325,9.168663185,11.398777,30,v4,88000000ffffffffffffa8dd9f4dc5b5
326,9.178379465,9.716280,30,v4,88000000ffffffffffffa8dd9f4dc5b5
327,9.188619847,10.240382,30,v4,88000000ffffffffffffa8dd9f4dc5b5
328,9.198905245,10.285398,30,v4,88000000ffffffffffffa8dd9f4dc5b5
329,9.208970209,10.064964,30,v4,88000000ffffffffffffa8dd9f4dc5b5
330,9.220597397,11.627188,30,v4,88000000ffffffffffffa8dd9f4dc5b5
331,9.230648763,10.051366,30,v4,88000000ffffffffffffa8dd9f4dc5b5
332,9.241424053,10.775290,30,v4,88000000ffffffffffffa8dd9f4dc5b5
333,9.251651424,10.227371,30,v4,88000000ffffffffffffa8dd9f4dc5b5
334,9.262895426,11.244002,30,v4,88000000ffffffffffffa8dd9f4dc5b5
335,9.272906143,10.010717,30,v4,88000000ffffffffffffa8dd9f4dc5b5
336,9.283106706,10.200563,30,v4,88000000ffffffffffffa8dd9f4dc5b5
