swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
152,Z,H,0.1146,0.0014,0.0005,0.0002,0.0023,0.0779,0.2570,0.1410,0.0259,0.0572,0.0005,0.0273,0.0001,0.5634,0.7115,7951.378
153,H,Z,0.1178,0.0022,0.0009,0.0002,0.0020,0.0742,0.0332,0.1045,0.0455,0.0390,0.0093,0.0337,0.0002,0.2999,0.4675,8001.874
154,Z,H,0.1127,0.0018,0.0006,0.0002,0.0018,0.0812,0.2446,0.1453,0.0252,0.0698,0.0008,0.0434,0.0001,0.5708,0.7329,8052.635
155,H,Z,0.0866,0.0015,0.0007,0.0003,0.0013,0.0527,0.0253,0.0631,0.0234,0.0347,0.0005,0.0343,0.0001,0.2017,0.3278,8102.983
156,Z,H,0.1160,0.0013,0.0005,0.0002,0.0016,0.0948,0.2144,0.1662,0.0203,0.0748,0.0005,0.0313,0.0001,0.5748,0.7272,8153.727
157,H,Z,0.1137,0.0029,0.0007,0.0004,0.0018,0.0718,0.0305,0.1073,0.0516,0.0376,0.0075,0.0385,0.0002,0.3027,0.4695,8204.219
158,Z,H,0.1191,0.0020,0.0006,0.0004,0.0017,0.0903,0.2111,0.1548,0.0240,0.0784,0.0010,0.0423,0.0001,0.5645,0.7332,8254.977
159,H,Z,0.0855,0.0017,0.0007,0.0002,0.0010,0.0562,0.0244,0.0606,0.0212,0.0262,0.0027,0.0284,0.0001,0.1909,0.3123,8305.309
160,Z,H,0.1169,0.0018,0.0005,0.0003,0.0017,0.0795,0.2161,0.1448,0.0227,0.0726,0.0004,0.0289,0.0001,0.5403,0.6918,8356.019
161,H,Z,0.0937,0.0022,0.0006,0.0002,0.0012,0.0572,0.0259,0.0589,0.0225,0.0411,0.0003,0.0303,0.0000,0.2085,0.3380,8406.420
162,Z,H,0.1130,0.0018,0.0007,0.0003,0.0017,0.0832,0.3480,0.1441,0.0222,0.0624,0.0005,0.0313,0.0002,0.6645,0.8148,8457.253
163,H,Z,0.0876,0.0019,0.0007,0.0003,0.0011,0.0507,0.0243,0.0649,0.0217,0.0285,0.0005,0.0263,0.0001,0.1929,0.3124,8507.585
164,Z,H,0.1188,0.0020,0.0006,0.0003,0.0018,0.0913,0.2669,0.1574,0.0223,0.0682,0.0004,0.0339,0.0001,0.6128,0.7720,8558.376
165,H,Z,0.1168,0.0028,0.0006,0.0003,0.0022,0.0721,0.0328,0.1080,0.0430,0.0413,0.0005,0.0326,0.0002,0.3015,0.4584,8608.872
166,Z,H,0.1298,0.0017,0.0007,0.0002,0.0022,0.0886,0.2359,0.1661,0.0233,0.0709,0.0004,0.0314,0.0001,0.5891,0.7567,8659.661
167,H,Z,0.0880,0.0017,0.0005,0.0002,0.0012,0.0529,0.0248,0.0658,0.0211,0.0414,0.0114,0.0326,0.0002,0.2093,0.3463,8710.026
168,Z,H,0.1531,0.0032,0.0008,0.0004,0.0034,0.1108,0.3627,0.2186,0.0340,0.0806,0.0005,0.0283,0.0001,0.8124,1.0034,8761.167
169,H,Z,0.1230,0.0029,0.0009,0.0003,0.0018,0.0751,0.0353,0.1133,0.0471,0.0462,0.0147,0.0396,0.0004,0.3205,0.5050,8811.693
170,Z,H,0.1268,0.0020,0.0007,0.0003,0.0018,0.0952,0.2267,0.1633,0.0255,0.0721,0.0081,0.0388,0.0001,0.5885,0.7682,8862.492
171,H,Z,0.1041,0.0021,0.0007,0.0002,0.0013,0.0539,0.0280,0.0719,0.0237,0.0397,0.0010,0.0465,0.0002,0.2204,0.3777,8912.895
172,Z,H,0.1230,0.0016,0.0007,0.0003,0.0018,0.0896,0.2392,0.1577,0.0257,0.0725,0.0087,0.0410,0.0001,0.5910,0.7692,8963.691
173,H,Z,0.1176,0.0034,0.0009,0.0004,0.0021,0.0758,0.0358,0.1098,0.0579,0.0517,0.0011,0.0438,0.0002,0.3354,0.5061,9014.222
174,Z,H,0.1632,0.0033,0.0008,0.0005,0.0032,0.1189,0.3483,0.1810,0.0287,0.0705,0.0010,0.0428,0.0001,0.7550,0.9712,9065.229
175,H,Z,0.1441,0.0030,0.0009,0.0003,0.0015,0.0857,0.0317,0.0793,0.0264,0.0442,0.0009,0.0457,0.0002,0.2715,0.4696,9115.739
176,Z,H,0.1150,0.0017,0.0006,0.0004,0.0019,0.0837,0.2376,0.1531,0.0226,0.0708,0.0005,0.0275,0.0002,0.5726,0.7212,9166.484
177,H,Z,0.1167,0.0033,0.0007,0.0006,0.0018,0.0735,0.0338,0.1056,0.0438,0.0439,0.0086,0.0361,0.0003,0.3051,0.4741,9216.977
178,Z,H,0.1627,0.0022,0.0007,0.0005,0.0020,0.1143,0.3550,0.2716,0.0489,0.0725,0.0007,0.0415,0.0002,0.8679,1.0797,9268.082
179,H,Z,0.1138,0.0026,0.0007,0.0004,0.0018,0.0735,0.0324,0.1004,0.0429,0.0349,0.0100,0.0314,0.0002,0.2880,0.4499,9318.555
180,Z,H,0.1557,0.0023,0.0009,0.0004,0.0024,0.0944,0.2709,0.2038,0.0310,0.0647,0.0004,0.0316,0.0002,0.6695,0.8644,9369.445
181,H,Z,0.1075,0.0027,0.0007,0.0003,0.0020,0.0708,0.0321,0.0996,0.0449,0.0498,0.0019,0.0484,0.0002,0.3040,0.4692,9419.937
182,Z,H,0.1253,0.0015,0.0007,0.0001,0.0019,0.0957,0.2096,0.1554,0.0270,0.0605,0.0004,0.0306,0.0001,0.5540,0.7158,9470.676
183,H,Z,0.0833,0.0014,0.0005,0.0001,0.0011,0.0515,0.0235,0.0590,0.0215,0.0365,0.0005,0.0306,0.0001,0.1954,0.3139,9521.009
184,Z,H,0.1548,0.0018,0.0005,0.0003,0.0016,0.0845,0.2331,0.1514,0.0207,0.0569,0.0004,0.0291,0.0001,0.5510,0.7405,9571.768
185,H,Z,0.0870,0.0016,0.0008,0.0002,0.0011,0.0506,0.0243,0.0654,0.0212,0.0339,0.0003,0.0309,0.0002,0.1982,0.3212,9622.109
186,Z,H,0.1153,0.0016,0.0005,0.0002,0.0017,0.0893,0.2073,0.1585,0.0241,0.0766,0.0005,0.0302,0.0001,0.5643,0.7152,9672.843
187,H,Z,0.0812,0.0016,0.0007,0.0004,0.0009,0.0531,0.0229,0.0627,0.0387,0.0301,0.0004,0.0277,0.0001,0.2103,0.3242,9723.184
188,Z,H,0.1148,0.0015,0.0006,0.0003,0.0016,0.0853,0.2136,0.1545,0.0235,0.0841,0.0010,0.0419,0.0001,0.5682,0.7309,9773.948
189,H,Z,0.1063,0.0019,0.0006,0.0003,0.0014,0.0707,0.0295,0.0749,0.0292,0.0374,0.0010,0.0439,0.0002,0.2458,0.4024,9824.371
190,Z,H,0.1141,0.0016,0.0006,0.0002,0.0017,0.0844,0.2304,0.1504,0.0209,0.0709,0.0004,0.0256,0.0001,0.5615,0.7067,9875.097
191,H,Z,0.1108,0.0026,0.0006,0.0002,0.0018,0.0733,0.0324,0.1042,0.0446,0.0356,0.0008,0.0375,0.0002,0.2943,0.4500,9925.577
192,Z,H,0.1215,0.0021,0.0007,0.0004,0.0013,0.0926,0.2186,0.1663,0.0248,0.0661,0.0008,0.0379,0.0001,0.5747,0.7407,9976.348
193,H,Z,0.0980,0.0011,0.0005,0.0002,0.0008,0.0524,0.0231,0.0625,0.0219,0.0321,0.0092,0.0288,0.0001,0.1948,0.3344,10026.705
194,Z,H,0.1222,0.0017,0.0006,0.0002,0.0017,0.0852,0.2493,0.1549,0.0243,0.0767,0.0006,0.0307,0.0001,0.5957,0.7545,10077.482
195,H,Z,0.1172,0.0024,0.0008,0.0004,0.0017,0.0718,0.0313,0.1008,0.0433,0.0319,0.0115,0.0428,0.0003,0.2830,0.4613,10127.968
196,Z,H,0.1167,0.0017,0.0008,0.0002,0.0020,0.0913,0.2133,0.1500,0.0232,0.0715,0.0009,0.0372,0.0001,0.5550,0.7156,10178.707
197,H,Z,0.0853,0.0018,0.0005,0.0002,0.0012,0.0507,0.0237,0.0627,0.0224,0.0406,0.0008,0.0375,0.0001,0.2039,0.3325,10229.061
198,Z,H,0.1197,0.0019,0.0007,0.0003,0.0017,0.0909,0.2587,0.1521,0.0235,0.0541,0.0008,0.0264,0.0001,0.5836,0.7361,10279.824
199,H,Z,0.1094,0.0018,0.0007,0.0004,0.0015,0.0715,0.0293,0.0753,0.0303,0.0344,0.0005,0.0314,0.0002,0.2444,0.3911,10330.234
200,Z,H,0.1231,0.0014,0.0005,0.0002,0.0013,0.0826,0.2100,0.1484,0.0258,0.0650,0.0029,0.0289,0.0001,0.5366,0.6959,10380.952
201,H,Z,0.1137,0.0021,0.0007,0.0004,0.0013,0.0629,0.0272,0.0742,0.0226,0.0352,0.0080,0.0297,0.0002,0.2250,0.3821,10431.376
202,Z,H,0.1147,0.0017,0.0005,0.0002,0.0015,0.0890,0.2088,0.1527,0.0229,0.0694,0.0005,0.0302,0.0001,0.5471,0.6975,10482.099
203,H,Z,0.0793,0.0014,0.0007,0.0002,0.0010,0.0506,0.0238,0.0603,0.0220,0.0298,0.0116,0.0276,0.0001,0.1894,0.3122,10532.435
204,Z,H,0.1121,0.0018,0.0005,0.0003,0.0018,0.0916,0.2203,0.1511,0.0234,0.0618,0.0013,0.0445,0.0001,0.5537,0.7170,10583.176
205,H,Z,0.0888,0.0017,0.0005,0.0003,0.0012,0.0503,0.0272,0.0685,0.0224,0.0278,0.0005,0.0281,0.0002,0.1991,0.3213,10633.513
206,Z,H,0.1159,0.0017,0.0006,0.0002,0.0018,0.0912,0.2240,0.1680,0.0212,0.0771,0.0094,0.0368,0.0002,0.5863,0.7538,10684.290
207,H,Z,0.0830,0.0013,0.0005,0.0002,0.0012,0.0504,0.0232,0.0620,0.0220,0.0371,0.0005,0.0298,0.0001,0.1974,0.3147,10734.622
208,Z,H,0.1168,0.0017,0.0006,0.0003,0.0020,0.0836,0.2688,0.1476,0.0267,0.0696,0.0007,0.0321,0.0002,0.6007,0.7559,10785.399
209,H,Z,0.1054,0.0024,0.0008,0.0003,0.0015,0.0572,0.0244,0.0696,0.0243,0.0294,0.0129,0.0304,0.0001,0.2079,0.3627,10835.801
210,Z,H,0.1356,0.0019,0.0005,0.0003,0.0023,0.0844,0.2375,0.1462,0.0282,0.0744,0.0006,0.0328,0.0001,0.5762,0.7512,10886.578
211,H,Z,0.1209,0.0028,0.0007,0.0004,0.0021,0.0723,0.0336,0.1112,0.0435,0.0324,0.0159,0.0346,0.0002,0.2973,0.4759,10937.076
212,Z,H,0.1837,0.0018,0.0006,0.0002,0.0018,0.0975,0.2754,0.1461,0.0234,0.0673,0.0006,0.0305,0.0002,0.6153,0.8359,10987.935
213,H,Z,0.0861,0.0017,0.0005,0.0002,0.0012,0.0545,0.0260,0.0665,0.0216,0.0358,0.0096,0.0378,0.0002,0.2075,0.3460,11038.320
214,Z,H,0.1524,0.0025,0.0006,0.0004,0.0032,0.1064,0.3642,0.2734,0.0436,0.0713,0.0010,0.0473,0.0002,0.8651,1.0737,11089.422
215,H,Z,0.1136,0.0026,0.0009,0.0005,0.0017,0.0711,0.0285,0.1021,0.0424,0.0278,0.0004,0.0268,0.0001,0.2758,0.4232,11139.868
216,Z,H,0.1269,0.0017,0.0009,0.0003,0.0017,0.0873,0.2168,0.1539,0.0212,0.0792,0.0003,0.0313,0.0002,0.5626,0.7269,11190.616
217,H,Z,0.0897,0.0018,0.0006,0.0002,0.0012,0.0522,0.0263,0.0656,0.0220,0.0332,0.0008,0.0446,0.0001,0.2024,0.3424,11240.980
218,Z,H,0.1205,0.0017,0.0006,0.0003,0.0018,0.0941,0.2210,0.1552,0.0239,0.0765,0.0008,0.0394,0.0002,0.5770,0.7432,11291.749
219,H,Z,0.1142,0.0028,0.0009,0.0004,0.0015,0.0721,0.0336,0.1088,0.0453,0.0494,0.0009,0.0380,0.0002,0.3132,0.4730,11342.247
220,Z,H,0.1185,0.0017,0.0008,0.0002,0.0017,0.0926,0.2326,0.1508,0.0226,0.0695,0.0005,0.0310,0.0001,0.5724,0.7280,11392.996
221,H,Z,0.1178,0.0026,0.0009,0.0003,0.0016,0.0703,0.0309,0.0969,0.0447,0.0331,0.0004,0.0272,0.0002,0.2788,0.4313,11443.447
222,Z,H,0.1189,0.0013,0.0007,0.0002,0.0014,0.0823,0.2076,0.1561,0.0231,0.0691,0.0005,0.0291,0.0001,0.5429,0.6960,11494.173
223,H,Z,0.0865,0.0015,0.0006,0.0001,0.0011,0.0513,0.0252,0.0647,0.0221,0.0342,0.0084,0.0310,0.0001,0.2008,0.3311,11544.522
224,Z,H,0.1140,0.0014,0.0005,0.0003,0.0014,0.0842,0.2280,0.1554,0.0238,0.0703,0.0004,0.0323,0.0002,0.5667,0.7181,11595.261
225,H,Z,0.1100,0.0025,0.0007,0.0004,0.0017,0.0725,0.0321,0.1051,0.0457,0.0580,0.0029,0.0314,0.0002,0.3170,0.4678,11645.751
226,Z,H,0.1243,0.0020,0.0007,0.0001,0.0019,0.0873,0.2098,0.1591,0.0261,0.0581,0.0004,0.0273,0.0001,0.5448,0.7024,11696.470
227,H,Z,0.1135,0.0017,0.0005,0.0002,0.0010,0.0721,0.0301,0.0806,0.0280,0.0308,0.0080,0.0377,0.0001,0.2450,0.4088,11746.900
228,Z,H,0.1147,0.0016,0.0005,0.0003,0.0017,0.0845,0.2261,0.1509,0.0205,0.0635,0.0004,0.0251,0.0001,0.5498,0.6952,11797.614
229,H,Z,0.1116,0.0021,0.0005,0.0001,0.0015,0.0708,0.0288,0.0991,0.0445,0.0296,0.0005,0.0282,0.0001,0.2772,0.4232,11848.056
230,Z,H,0.1586,0.0024,0.0006,0.0005,0.0029,0.1107,0.3477,0.2677,0.0448,0.0656,0.0005,0.0313,0.0002,0.8424,1.0406,11899.123
231,H,Z,0.0824,0.0016,0.0007,0.0002,0.0014,0.0498,0.0243,0.0627,0.0211,0.0330,0.0009,0.0360,0.0001,0.1942,0.3182,11949.465
232,Z,H,0.1089,0.0015,0.0004,0.0002,0.0015,0.0827,0.2107,0.1419,0.0256,0.0723,0.0028,0.0273,0.0001,0.5381,0.6816,12000.168
233,H,Z,0.0858,0.0017,0.0007,0.0002,0.0010,0.0512,0.0252,0.0626,0.0216,0.0367,0.0114,0.0300,0.0001,0.2001,0.3317,12050.516
234,Z,H,0.1170,0.0019,0.0006,0.0004,0.0018,0.0927,0.2157,0.1636,0.0237,0.0688,0.0004,0.0323,0.0000,0.5693,0.7246,12101.259
235,H,Z,0.1100,0.0025,0.0008,0.0001,0.0014,0.0695,0.0300,0.1010,0.0452,0.0315,0.0086,0.0344,0.0001,0.2808,0.4398,12151.729
236,Z,H,0.1571,0.0026,0.0008,0.0004,0.0024,0.1113,0.3676,0.1971,0.0258,0.0827,0.0006,0.0291,0.0001,0.7897,0.9838,12202.732
237,H,Z,0.1394,0.0029,0.0008,0.0002,0.0016,0.0866,0.0318,0.1101,0.0427,0.0318,0.0005,0.0312,0.0001,0.3063,0.4842,12253.238
238,Z,H,0.1111,0.0014,0.0007,0.0002,0.0014,0.0807,0.2123,0.1726,0.0301,0.0734,0.0192,0.0344,0.0001,0.5730,0.7425,12304.010
239,H,Z,0.0842,0.0017,0.0006,0.0003,0.0010,0.0512,0.0252,0.0619,0.0214,0.0477,0.0090,0.0472,0.0001,0.2110,0.3562,12354.390
240,Z,H,0.1563,0.0026,0.0008,0.0003,0.0020,0.1115,0.3572,0.2597,0.0252,0.0778,0.0005,0.0328,0.0001,0.8374,1.0338,12405.448
241,H,Z,0.1076,0.0026,0.0006,0.0003,0.0016,0.0717,0.0311,0.1024,0.0436,0.0327,0.0092,0.0312,0.0002,0.2849,0.4395,12455.906
242,Z,H,0.1159,0.0013,0.0006,0.0002,0.0015,0.0878,0.2296,0.1526,0.0251,0.0669,0.0009,0.0368,0.0001,0.5669,0.7250,12506.653
243,H,Z,0.0853,0.0016,0.0005,0.0003,0.0012,0.0513,0.0250,0.0649,0.0233,0.0315,0.0005,0.0335,0.0001,0.1988,0.3226,12556.995
244,Z,H,0.1160,0.0016,0.0005,0.0002,0.0014,0.0824,0.2450,0.1492,0.0229,0.0669,0.0004,0.0298,0.0001,0.5712,0.7220,12607.739
245,H,Z,0.0882,0.0018,0.0007,0.0002,0.0012,0.0551,0.0247,0.0633,0.0234,0.0399,0.0007,0.0441,0.0001,0.2099,0.3481,12658.107
246,Z,H,0.1457,0.0014,0.0007,0.0001,0.0015,0.1087,0.2559,0.1828,0.0214,0.0636,0.0005,0.0291,0.0001,0.6373,0.8174,12708.944
247,H,Z,0.1166,0.0023,0.0007,0.0002,0.0017,0.0760,0.0308,0.1018,0.0435,0.0408,0.0082,0.0362,0.0003,0.2967,0.4642,12759.431
248,Z,H,0.1247,0.0015,0.0008,0.0003,0.0018,0.0954,0.2205,0.1542,0.0280,0.0626,0.0005,0.0318,0.0002,0.5656,0.7281,12810.179
249,H,Z,0.0817,0.0015,0.0004,0.0002,0.0010,0.0482,0.0239,0.0613,0.0208,0.0344,0.0138,0.0274,0.0000,0.1912,0.3181,12860.539
250,Z,H,0.1176,0.0018,0.0005,0.0003,0.0027,0.0836,0.2231,0.1602,0.0230,0.0702,0.0006,0.0363,0.0001,0.5651,0.7272,12911.290
251,H,Z,0.0874,0.0014,0.0005,0.0003,0.0012,0.0532,0.0243,0.0634,0.0209,0.0302,0.0009,0.0416,0.0001,0.1960,0.3301,12961.641
252,Z,H,0.1424,0.0019,0.0005,0.0002,0.0014,0.0920,0.3458,0.1681,0.0245,0.0829,0.0004,0.0301,0.0000,0.7176,0.8955,13012.562
253,H,Z,0.1006,0.0022,0.0008,0.0004,0.0015,0.0558,0.0303,0.0754,0.0247,0.0416,0.0103,0.0386,0.0001,0.2310,0.3867,13062.982
254,Z,H,0.1344,0.0021,0.0006,0.0004,0.0019,0.0857,0.2354,0.1682,0.0238,0.0669,0.0005,0.0308,0.0001,0.5849,0.7567,13113.760
255,H,Z,0.1158,0.0024,0.0005,0.0003,0.0015,0.0725,0.0303,0.1088,0.0452,0.0348,0.0119,0.0310,0.0003,0.2949,0.4596,13164.245
256,Z,H,0.1645,0.0027,0.0006,0.0004,0.0032,0.1112,0.3858,0.2742,0.0416,0.0703,0.0052,0.0327,0.0002,0.8883,1.0988,13215.367
257,H,Z,0.0903,0.0019,0.0007,0.0003,0.0012,0.0535,0.0256,0.0645,0.0220,0.0378,0.0099,0.0451,0.0002,0.2066,0.3571,13265.745
258,Z,H,0.1474,0.0022,0.0005,0.0004,0.0026,0.1077,0.3600,0.2615,0.0450,0.0793,0.0116,0.0339,0.0000,0.8588,1.0583,13316.829
259,H,Z,0.0855,0.0018,0.0006,0.0003,0.0010,0.0512,0.0243,0.0614,0.0271,0.0508,0.0102,0.0323,0.0001,0.2176,0.3504,13367.195
260,Z,H,0.1119,0.0016,0.0005,0.0002,0.0016,0.0899,0.2406,0.1462,0.0210,0.0639,0.0005,0.0261,0.0001,0.5656,0.7088,13417.924
261,H,Z,0.1030,0.0020,0.0006,0.0003,0.0014,0.0610,0.0244,0.0622,0.0219,0.0414,0.0003,0.0283,0.0002,0.2133,0.3505,13468.292
262,Z,H,0.1226,0.0017,0.0006,0.0003,0.0016,0.0934,0.2295,0.1631,0.0239,0.0538,0.0005,0.0333,0.0001,0.5689,0.7305,13519.048
263,H,Z,0.0862,0.0018,0.0006,0.0002,0.0013,0.0511,0.0261,0.0666,0.0225,0.0358,0.0047,0.0313,0.0001,0.2055,0.3328,13569.402
264,Z,H,0.1410,0.0019,0.0006,0.0002,0.0021,0.0904,0.2720,0.1976,0.0279,0.0568,0.0006,0.0295,0.0001,0.6496,0.8266,13620.246
265,H,Z,0.0977,0.0016,0.0005,0.0002,0.0010,0.0642,0.0256,0.0779,0.0294,0.0314,0.0122,0.0304,0.0001,0.2319,0.3766,13670.638
266,Z,H,0.1169,0.0021,0.0005,0.0002,0.0015,0.0893,0.2161,0.1714,0.0230,0.0583,0.0022,0.0281,0.0001,0.5624,0.7149,13721.371
267,H,Z,0.1259,0.0030,0.0008,0.0004,0.0020,0.0708,0.0312,0.1066,0.0440,0.0555,0.0004,0.0325,0.0002,0.3124,0.4789,13771.892
268,Z,H,0.1622,0.0031,0.0011,0.0005,0.0036,0.1192,0.3711,0.2631,0.0462,0.0779,0.0005,0.0325,0.0001,0.8831,1.0879,13823.011
269,H,Z,0.1346,0.0035,0.0006,0.0004,0.0024,0.0754,0.0347,0.1136,0.0443,0.0519,0.0231,0.0431,0.0002,0.3240,0.5331,13873.568
270,Z,H,0.1269,0.0026,0.0009,0.0003,0.0018,0.0978,0.2330,0.1701,0.0244,0.0677,0.0009,0.0462,0.0001,0.5992,0.7801,13924.378
271,H,Z,0.0887,0.0018,0.0006,0.0004,0.0012,0.0562,0.0277,0.0697,0.0226,0.0432,0.0082,0.0294,0.0002,0.2229,0.3547,13974.751
272,Z,H,0.1249,0.0021,0.0006,0.0003,0.0022,0.0877,0.2384,0.1669,0.0255,0.0752,0.0085,0.0913,0.0002,0.6014,0.8328,14025.606
273,H,Z,0.0907,0.0018,0.0007,0.0003,0.0012,0.0535,0.0270,0.0667,0.0231,0.0446,0.0059,0.0356,0.0001,0.2178,0.3551,14075.983
274,Z,H,0.1310,0.0018,0.0006,0.0003,0.0021,0.0878,0.2494,0.1573,0.0228,0.0823,0.0112,0.0374,0.0001,0.6042,0.7896,14126.802
275,H,Z,0.0915,0.0018,0.0006,0.0003,0.0013,0.0529,0.0269,0.0674,0.0230,0.0470,0.0015,0.0429,0.0001,0.2246,0.3655,14177.194
276,Z,H,0.1566,0.0021,0.0007,0.0004,0.0016,0.0835,0.2309,0.1521,0.0262,0.0561,0.0130,0.0408,0.0001,0.5534,0.7698,14227.988
277,H,Z,0.0896,0.0019,0.0005,0.0002,0.0011,0.0513,0.0238,0.0639,0.0214,0.0376,0.0024,0.0340,0.0001,0.2007,0.3315,14278.345
278,Z,H,0.1496,0.0031,0.0005,0.0005,0.0032,0.1094,0.3557,0.3306,0.0476,0.0735,0.0005,0.0414,0.0002,0.9233,1.1235,14329.494
279,H,Z,0.1205,0.0027,0.0013,0.0003,0.0020,0.0733,0.0335,0.0985,0.0456,0.0424,0.0005,0.0336,0.0001,0.2965,0.4588,14379.975
280,Z,H,0.1349,0.0019,0.0008,0.0002,0.0018,0.0869,0.2684,0.1515,0.0218,0.0674,0.0006,0.0328,0.0001,0.6009,0.7750,14430.768
281,H,Z,0.0810,0.0017,0.0005,0.0002,0.0009,0.0503,0.0232,0.0589,0.0210,0.0362,0.0211,0.0305,0.0000,0.1920,0.3287,14481.112
282,Z,H,0.1164,0.0015,0.0006,0.0003,0.0020,0.0858,0.2186,0.1555,0.0246,0.0663,0.0004,0.0311,0.0001,0.5562,0.7094,14531.843
283,H,Z,0.0859,0.0016,0.0005,0.0003,0.0011,0.0518,0.0262,0.0659,0.0287,0.0406,0.0020,0.0319,0.0001,0.2162,0.3404,14582.205
284,Z,H,0.1548,0.0024,0.0008,0.0004,0.0027,0.1055,0.3599,0.2524,0.0450,0.0656,0.0005,0.0303,0.0001,0.8341,1.0273,14633.255
285,H,Z,0.0874,0.0018,0.0007,0.0002,0.0010,0.0513,0.0251,0.0677,0.0213,0.0358,0.0005,0.0288,0.0001,0.2043,0.3261,14683.601
286,Z,H,0.1138,0.0017,0.0004,0.0001,0.0017,0.0840,0.2503,0.1514,0.0210,0.0709,0.0004,0.0231,0.0001,0.5817,0.7238,14734.342
287,H,Z,0.1108,0.0030,0.0008,0.0003,0.0018,0.0709,0.0317,0.1054,0.0441,0.0362,0.0104,0.0386,0.0001,0.2922,0.4591,14784.823
288,Z,H,0.1225,0.0016,0.0007,0.0003,0.0015,0.0853,0.2232,0.1565,0.0247,0.0688,0.0025,0.0396,0.0003,0.5637,0.7340,14835.583
289,H,Z,0.0874,0.0018,0.0007,0.0002,0.0010,0.0505,0.0258,0.0584,0.0206,0.0263,0.0005,0.0349,0.0001,0.1852,0.3127,14885.916
290,Z,H,0.1502,0.0026,0.0008,0.0003,0.0070,0.1088,0.3598,0.2580,0.0445,0.0745,0.0004,0.0316,0.0001,0.8513,1.0455,14936.983
291,H,Z,0.0833,0.0015,0.0007,0.0002,0.0050,0.0537,0.0249,0.0602,0.0214,0.0262,0.0106,0.0393,0.0001,0.1898,0.3313,14987.340
292,Z,H,0.1085,0.0014,0.0005,0.0003,0.0019,0.0813,0.2233,0.1520,0.0215,0.0885,0.0007,0.0295,0.0001,0.5708,0.7143,15038.077
293,H,Z,0.0875,0.0015,0.0005,0.0002,0.0013,0.0521,0.0243,0.0625,0.0228,0.0311,0.0175,0.0303,0.0000,0.1955,0.3351,15088.433
294,Z,H,0.1176,0.0018,0.0006,0.0002,0.0016,0.0782,0.2074,0.1562,0.0228,0.0798,0.0005,0.0323,0.0001,0.5496,0.7051,15139.161
295,H,Z,0.0906,0.0019,0.0006,0.0003,0.0013,0.0518,0.0250,0.0642,0.0216,0.0441,0.0100,0.0437,0.0001,0.2098,0.3595,15189.542
296,Z,H,0.1432,0.0023,0.0006,0.0004,0.0027,0.1057,0.3504,0.1853,0.0235,0.0688,0.0007,0.0386,0.0001,0.7404,0.9301,15240.498
297,H,Z,0.0922,0.0017,0.0009,0.0003,0.0012,0.0545,0.0253,0.0645,0.0219,0.0404,0.0075,0.0315,0.0002,0.2095,0.3460,15290.867
298,Z,H,0.1513,0.0025,0.0006,0.0004,0.0026,0.1160,0.4038,0.2541,0.0465,0.0634,0.0004,0.0302,0.0002,0.8892,1.0783,15341.963
299,H,Z,0.0848,0.0016,0.0006,0.0002,0.0012,0.0550,0.0244,0.0614,0.0198,0.0460,0.0004,0.0242,0.0001,0.2096,0.3235,15392.302
300,Z,H,0.1650,0.0027,0.0006,0.0004,0.0032,0.1107,0.3833,0.2968,0.0286,0.0646,0.0008,0.0422,0.0001,0.8909,1.1074,15443.440
301,H,Z,0.1120,0.0027,0.0007,0.0003,0.0019,0.0712,0.0316,0.1042,0.0428,0.0333,0.0136,0.0405,0.0002,0.2873,0.4603,15493.926
302,Z,H,0.1454,0.0024,0.0113,0.0004,0.0030,0.1340,0.2117,0.1652,0.0216,0.0894,0.0005,0.0312,0.0001,0.6271,0.8370,15544.785
303,H,Z,0.1097,0.0024,0.0008,0.0003,0.0015,0.0701,0.0298,0.1076,0.0426,0.0377,0.0083,0.0324,0.0001,0.2911,0.4477,15595.255
304,Z,H,0.1129,0.0014,0.0005,0.0003,0.0013,0.0806,0.2058,0.1469,0.0263,0.0553,0.0003,0.0297,0.0001,0.5193,0.6664,15645.939
305,H,Z,0.0835,0.0015,0.0005,0.0003,0.0011,0.0551,0.0252,0.0647,0.0223,0.0329,0.0007,0.0393,0.0001,0.2044,0.3320,15696.297
306,Z,H,0.1498,0.0017,0.0006,0.0003,0.0015,0.0825,0.2451,0.2082,0.0222,0.0640,0.0094,0.0388,0.0001,0.6267,0.8299,15747.152
307,H,Z,0.0855,0.0014,0.0006,0.0002,0.0011,0.0506,0.0256,0.0661,0.0249,0.0348,0.0008,0.0370,0.0001,0.2061,0.3337,15797.508
308,Z,H,0.1181,0.0021,0.0005,0.0002,0.0013,0.0797,0.2098,0.1529,0.0307,0.0674,0.0006,0.0254,0.0002,0.5452,0.6945,15848.224
309,H,Z,0.0841,0.0017,0.0004,0.0001,0.0012,0.0504,0.0231,0.0624,0.0223,0.0314,0.0086,0.0291,0.0002,0.1921,0.3184,15898.560
310,Z,H,0.1584,0.0030,0.0008,0.0003,0.0025,0.1106,0.3684,0.2683,0.0477,0.0753,0.0006,0.0373,0.0002,0.8756,1.0798,15949.667
